% Model:              
% Version:            COMSOL 5.3.1.348
% Date:               Jul 5 2019, 13:11
% Dimension:          2
% Nodes:              2500
% Expressions:        3
% Description:        
% Length unit:        m
% X                       Y                        u2 (K) @ t=0             u2 (K) @ t=1.9E-5        u2 (K) @ t=1E-4
0.05918367346938775       0.0636734693877551       349.99998913893717       348.65249092215845       329.2519680578173
0.06122448979591836       0.0636734693877551       349.9999823613254        348.4246983096916        326.5954719810736
0.06326530612244897       0.0636734693877551       349.999982782447         348.06412827898373       323.7920709670704
0.06530612244897958       0.0636734693877551       349.9999919997607        347.5624528905719        320.8421985623948
0.06734693877551019       0.0636734693877551       350.0000100132663        346.9196721444563        317.74585476704647
0.0693877551020408        0.0636734693877551       350.00002074707845       346.1328263214457        314.5011018453688
0.07142857142857142       0.0636734693877551       349.99994501601304       345.0771889348798        311.0902174772214
0.07346938775510203       0.0636734693877551       349.9999561538134        343.59528531270183       307.5218683340776
0.07551020408163264       0.0636734693877551       350.0000541604794        341.6871154549119        303.79605441593753
0.07755102040816325       0.0636734693877551       350.00012537657096       339.3437907819449        299.91337864933047
0.07959183673469387       0.0636734693877551       349.9998693816488        336.28851534571015       295.88381307510446
0.08163265306122448       0.0636734693877551       349.99988577443986       332.3659994869146        291.7190826155248
0.08367346938775509       0.0636734693877551       350.0002541352867        327.57026863422664       287.4221789135089
0.0857142857142857        0.0636734693877551       349.9996349101924        321.7864418896872        282.9943841128842
0.08775510204081631       0.0636734693877551       349.9990525028041        314.7706480327041        278.4742704754653
0.08979591836734693       0.0636734693877551       349.99999217691067       306.54718207467056       273.87270724684873
0.09183673469387754       0.0636734693877551       350.0029946331835        297.09727863993635       269.1825302240814
0.09387755102040815       0.0636734693877551       361.7148937713597        286.3774839871609        264.42655234209775
0.09591836734693876       0.0636734693877551       353.8706304543241        274.87769310650305       259.6357335137908
0.09795918367346937       0.0636734693877551       316.6416417067602        262.7488741606951        254.82604936789772
0.09999999999999999       0.0636734693877551       250.00000000000105       250.0000000000002        250.00000000000009
0                         0.06530612244897958      399.99999999999994       399.99999999999994       399.99999999999994
0.002040816326530612      0.06530612244897958      371.23339373106774       393.4117093310089        396.85301497165096
0.004081632653061224      0.06530612244897958      352.6602114097817        387.2002391647727        393.74675281945093
0.0061224489795918356     0.06530612244897958      344.280453036142         381.3655895012915        390.68121354339985
0.008163265306122448      0.06530612244897958      346.0941186101485        375.907760340565         387.65639714349766
0.01020408163265306       0.06530612244897958      349.9993807852678        371.02988968573766       384.6828394654622
0.012244897959183671      0.06530612244897958      349.99972591601863       366.84574696055813       381.78225360908266
0.014285714285714284      0.06530612244897958      349.9999505175535        363.2424553544038        378.9585903118311
0.016326530612244896      0.06530612244897958      350.0000545898725        360.2200148672745        376.2118495737075
0.01836734693877551       0.06530612244897958      350.00003813297553       357.7784254991701        373.5420313947119
0.02040816326530612       0.06530612244897958      349.9999491084383        355.85053070238826       370.95439354468
0.022448979591836733      0.06530612244897958      349.9999900038614        354.312368428735         368.45719233203204
0.024489795918367342      0.06530612244897958      350.0000131818742        353.05270625906303       366.0343427083396
0.026530612244897955      0.06530612244897958      350.00001864247656       352.07154419337235       363.6858446736028
0.028571428571428567      0.06530612244897958      350.0000063945959        351.36884865237744       361.4116963992401
0.03061224489795918       0.06530612244897958      349.99999619352116       350.8208457017485        359.203923503397
0.03265306122448979       0.06530612244897958      350.000008301035         350.40206921248415       357.0569804704058
0.0346938775510204        0.06530612244897958      350.00001366224706       350.06662704874196       354.9471980520316
0.03673469387755102       0.06530612244897958      350.0000122771573        349.8145192105219        352.87457624827437
0.038775510204081626      0.06530612244897958      350.000005533239         349.64337878242327       350.83819673609156
0.04081632653061224       0.06530612244897958      350.0000062222956        349.506735066045         348.8155185830352
0.04285714285714285       0.06530612244897958      350.00001036430916       349.3971836987933        346.7928747158785
0.044897959183673466      0.06530612244897958      350.00001164765575       349.30044725944646       344.74419596268666
0.046938775510204075      0.06530612244897958      350.00001007233493       349.21652574800396       342.6694823234593
0.048979591836734684      0.06530612244897958      350.00000735208494       349.14382027918964       340.5656799398654
0.0510204081632653        0.06530612244897958      350.00000768899827       349.0667448019283        338.4031133934791
0.05306122448979591       0.06530612244897958      350.00000992389647       348.9744896454695        336.16408563496384
0.055102040816326525      0.06530612244897958      350.0000106848945        348.85087868814657       333.82917902692543
0.057142857142857134      0.06530612244897958      350.000009971992         348.6959119299594        331.39839356936375
0.05918367346938775       0.06530612244897958      350.0000101984208        348.50636460553125       328.86633015006066
0.06122448979591836       0.06530612244897958      350.0000075210372        348.26016851256134       326.2077003178496
0.06326530612244897       0.06530612244897958      350.00000383245015       347.9099356132805        323.40970160523926
0.06530612244897958       0.06530612244897958      350.0000090256623        347.4182747120099        320.46517897417647
0.06734693877551019       0.06530612244897958      350.00002310067356       346.78518580874993       317.37413242466124
0.0693877551020408        0.06530612244897958      350.0000264040747        345.9809601631154        314.13179234932585
0.07142857142857142       0.06530612244897958      349.9999798666505        344.915415586789         310.7302108518512
0.07346938775510203       0.06530612244897958      349.99998769026513       343.45037959012893       307.17023154786443
0.07551020408163264       0.06530612244897958      350.00008428483346       341.5518946903792        303.4530879179576
0.07755102040816325       0.06530612244897958      350.0000931415231        339.20076309032544       299.5773427671896
0.07959183673469387       0.06530612244897958      349.99981864831653       336.1401855904858        295.5605643670357
0.08163265306122448       0.06530612244897958      349.9998462481339        332.22176995201835       291.4126367437413
0.08367346938775509       0.06530612244897958      350.0002258160069        327.43013931965845       287.1325358780106
0.0857142857142857        0.06530612244897958      349.9996601409689        321.6546108008253        282.7268744664
0.08775510204081631       0.06530612244897958      349.99918993565234       314.6517991083947        278.2337070505268
0.08979591836734693       0.06530612244897958      350.0002418118306        306.4413153149137        273.6590900434559
0.09183673469387754       0.06530612244897958      350.0028157695039        297.02315942038234       269.0030234451875
0.09387755102040815       0.06530612244897958      361.6877328044062        286.29675579151694       264.2811194558917
0.09591836734693876       0.06530612244897958      353.8711414954666        274.81789240923183       259.53711152593246
0.09795918367346937       0.06530612244897958      316.6418972273315        262.7189738120594        254.7767383739685
0.09999999999999999       0.06530612244897958      250.00000000000088       250.00000000000014       250.00000000000006
0                         0.06693877551020408      399.99999999999994       399.99999999999994       399.99999999999994
0.002040816326530612      0.06693877551020408      371.23329074823704       393.3853924270099        396.80433305942944
0.004081632653061224      0.06693877551020408      352.6600054441203        387.14760535677465       393.6493889950079
0.0061224489795918356     0.06693877551020408      344.13484119885624       381.2874455198878        390.5364996734927
0.008163265306122448      0.06693877551020408      347.77784486966334       375.7862574574208        387.46435994422063
0.01020408163265306       0.06693877551020408      349.999691076256         370.88671418478077       384.4449320520573
0.012244897959183671      0.06693877551020408      350.00002553389555       366.69028336173244       381.51886597858004
0.014285714285714284      0.06693877551020408      350.00014769857216       363.08795620373866       378.6707879161987
0.016326530612244896      0.06693877551020408      350.00014933403287       360.0664801647699        375.89963241294555
0.01836734693877551       0.06693877551020408      350.0000389640122        357.6250935191021        373.2056434610025
0.02040816326530612       0.06693877551020408      350.00002772995725       355.6605006123512        370.6035110361993
0.022448979591836733      0.06693877551020408      349.99998934897616       354.10893785805024       368.09375713896884
0.024489795918367342      0.06693877551020408      350.0000151102492        352.86383327956713       365.6623792329393
0.026530612244897955      0.06693877551020408      350.0000231541118        351.8972288050653        363.30535291586546
0.028571428571428567      0.06693877551020408      350.0000218122823        351.18201190536604       361.0225921109566
0.03061224489795918       0.06693877551020408      350.0000147393199        350.621461915984         358.80643285800306
0.03265306122448979       0.06693877551020408      350.00001160364354       350.20320335940227       356.65327699953536
0.0346938775510204        0.06693877551020408      350.0000162613276        349.8746410628023        354.5427455998902
0.03673469387755102       0.06693877551020408      350.00001417270994       349.62941309172453       352.46937481486214
0.038775510204081626      0.06693877551020408      350.0000150192066        349.4522247683288        350.4281825212948
0.04081632653061224       0.06693877551020408      350.0000146014696        349.31095026171727       348.3981569075217
0.04285714285714285       0.06693877551020408      350.00001388278633       349.20256054481035       346.37389399375155
0.044897959183673466      0.06693877551020408      350.000014978087         349.10855533870716       344.3284085427832
0.046938775510204075      0.06693877551020408      350.0000132147203        349.0273650605084        342.25688820577943
0.048979591836734684      0.06693877551020408      350.0000158777672        348.95294255453683       340.14894731894793
